Textbox3,ExecutionTime
8/21/2023 5:00:04 AM,8/24/2023 5:38:47 PM

MandantenName,FilialKennung,GeraeteName,GeraeteBaujahr,GeraeteSeriennummer,GeraeteIPAdresse,GeraeteFirmware,GeraeteLastConnectionDatum,Textbox15
GDA,1493,1493_GDA_Gdansk_2_E64L_IS600e,2019,10308087,197.74.162.201,"19.01.3856 , 19.1.3856",8/24/2023 12:38:32 PM,Verbindung ok
WRO,1221,1221_WRO_WrocLaw_4_E3L_WTouch,2021,10441199,197.68.138.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:40:55 AM,Verbindung ok
GDA,1670,1670_GDA_Sopot_1_E64S_IS600e,2018,10372011,197.79.66.200,"18.04.3839 , 18.4.3839",8/24/2023 11:56:29 AM,Verbindung ok
LUB,1108,1108_LUB_Ostrowiec_4_E64L_IS600e,2017,10372688,197.66.82.203,"18.04.3839 , 18.4.3839",8/24/2023 12:38:32 PM,Verbindung ok
LUB,1176,1176_LUB_Kielce_3_E3S_WTouch,2021,10439301,197.67.170.201:8323/https://wiesheu-top.local,"21.6.0-1062 , 21.3.1",8/24/2023 8:29:00 AM,Verbindung ok
BYD,2052,2052_BYD_PiLa_3_E3S_WTouch,2020,10436003,197.86.226.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:29:01 AM,Verbindung ok
BYD,1982,1982_BYD_Torun (Galeria)_4_E64L_IS600e,2018,10390471,197.85.90.203,"22.01.3879 , 22.1.3879",8/24/2023 12:38:32 PM,Keine Verbindung
WAR,1818,1818_WAR_Warszawa_1_E64S_IS600e,2017,10353621,197.82.130.200,"18.04.3839 , 18.4.3839",8/24/2023 11:56:30 AM,Verbindung ok
KAT,1828,1828_KAT_Czestochowa_1_E64S_IS600e,2017,10358124,197.82.186.200,"19.01.3856 , 19.1.3856",8/24/2023 11:56:59 AM,Verbindung ok
BYD,1471,1471_BYD_Czersk_2_E3L_WTouch,2021,10442391,197.74.10.200:8323/https://wiesheu-bottom.local,"22.8.0-1572 , 22.3.1",8/24/2023 10:40:55 AM,Verbindung ok
KRA,1171,1171_KRA_Wieliczka_4_E3L_WTouch,2021,10439356,197.67.146.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:40:55 AM,Verbindung ok
WAR,1902,1902_WAR_Chyliczki_3_E3S_WTouch,2021,10439390,197.88.66.201:8323/https://wiesheu-top.local,"20.4.0-653 , 19.2.17",8/24/2023 8:29:02 AM,Verbindung ok
LUB,1176,1176_LUB_Kielce_1_E3S_WTouch,2021,10439023,197.67.170.200:8323/https://wiesheu-top.local,"21.6.0-1062 , 21.3.1",8/24/2023 8:29:03 AM,Verbindung ok
GDA,1848,1848_GDA_Gdansk_3_E64S_IS600e,2017,10357861,197.83.146.202,"19.01.3856 , 19.1.3856",8/24/2023 11:56:59 AM,Verbindung ok
SZC,1537,1537_SZC_Szczecin_2_E64L_IS600e,2019,10320820,197.75.194.201,,8/24/2023 12:38:32 PM,Keine Verbindung
SZC,1486,1486_SZC_Szczecin_4_E64L_IS600e,2017,10346208,197.74.114.203,,8/24/2023 12:38:32 PM,Verbindung ok
KAT,1076,1076_KAT_Krapkowice_4_E3L_WTouch,2021,10443653,197.65.138.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:40:55 AM,Verbindung ok
POZ,1021,1021_POZ_Poznan_4_E3L_WTouch,2021,10443350,197.64.90.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:40:56 AM,Verbindung ok
BYD,1158,1158_BYD_Bydgoszcz_2_E64L_IS600e,2017,10349721,197.67.82.201,"19.01.3856 , 19.1.3856",8/24/2023 12:38:32 PM,Verbindung ok
KAT,1624,1624_KAT_Chorzow_3_E64S_IS600e,2017,10348549,197.78.18.202,"19.01.3856 , 19.1.3856",8/24/2023 11:56:59 AM,Verbindung ok
BYD,1158,1158_BYD_Bydgoszcz_3_E64S_IS600e,2017,10349483,197.67.82.202,"19.01.3856 , 19.1.3856",8/24/2023 11:56:59 AM,Verbindung ok
SZC,1353,1353_SZC_Szczecin_3_E64S_IS600e,2016,10347929,197.71.82.202,"19.01.3856 , 19.1.3856",8/24/2023 11:56:59 AM,Verbindung ok
BYD,1982,1982_BYD_Torun (Galeria)_1_E64S_IS600e,2018,10390468,197.85.90.200,"22.01.3879 , 22.1.3879",8/24/2023 11:56:59 AM,Keine Verbindung
KAT,1669,1669_KAT_Knurow_1_E3S_WTouch,2021,10443749,197.79.58.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:29:04 AM,Verbindung ok
KAT,1781,1781_KAT_Zabrze_4_E64L_IS600e,2018,10392099,197.84.234.203,"19.01.3856 , 19.1.3856",8/24/2023 12:38:32 PM,Verbindung ok
POZ,2161,2161_POZ_Baranowo_4_E3S_WTouch,2023,10495164,197.91.154.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:40:57 AM,Verbindung ok
GDA,1271,1271_GDA_Rumia_2_E3L_WTouch,2021,10443088,197.69.146.200:8323/https://wiesheu-bottom.local,"20.4.0-653 , 19.2.17",8/24/2023 10:44:43 AM,Verbindung ok
POZ,1944,1944_POZ_Leszno (Galeria)_2_E64L_IS600e,2018,10368202,197.83.234.201,"19.01.3856 , 19.1.3856",8/24/2023 12:38:32 PM,Verbindung ok
KAT,1261,1261_KAT_Piekary slaskie_3_E64S_IS600e,2017,10347908,197.69.74.202,"19.01.3856 , 19.1.3856",8/24/2023 11:56:59 AM,Verbindung ok
KAT,2113,2113_KAT_swierklaniec_4_E3S_WTouch,2023,10489585,197.91.98.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:44:43 AM,Seriennummer falsch
BYD,1914,1914_BYD_Torun_4_E64L_IS600e,2018,10389651,197.84.170.203,"19.01.3856 , 19.1.3856",8/24/2023 12:39:00 PM,Verbindung ok
WAR,1125,1125_WAR_Warszawa_5_E64S_IS600e,2019,NonSerial_0064,197.66.170.204,,,Keine Verbindung
LUB,2026,2026_LUB_Opatow_2_E3L_WTouch,2020,10432460,197.88.90.200:8323/https://wiesheu-bottom.local,"21.2.0-811 , 21.1.0",8/24/2023 10:44:43 AM,Verbindung ok
WAR,1339,1339_WAR_Warszawa_5_E3S_WTouch,2021,NonSerial_0001,197.70.250.202:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",,Keine Verbindung
KAT,1476,1476_KAT_Piekary  slaskie_1_E64S_IS600e,2018,10372370,197.74.42.200,"19.01.3856 , 19.1.3856",8/24/2023 11:56:59 AM,Verbindung ok
LUB,1628,1628_LUB_Lublin_1_E64S_IS600e,2017,10347919,197.78.42.200,"18.04.3839 , 18.4.3839",8/24/2023 11:56:59 AM,Verbindung ok
WAR,1996,1996_WAR_Lesznowola_4_E3L_WTouch,2020,10435028,197.87.234.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.1.0",8/24/2023 10:44:43 AM,Verbindung ok
WAR,2001,2001_WAR_Warszawa_2_E3L_WTouch,2021,10436528,197.88.162.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:44:43 AM,Verbindung ok
KAT,1926,1926_KAT_Gliwice_4_E64L_IS600e,2018,10390627,197.84.138.203,"19.01.3856 , 19.1.3856",8/24/2023 12:39:00 PM,Verbindung ok
KAT,1422,1422_KAT_Chorzow_2_E64L_IS600e,2017,10404283,197.72.210.201,"19.01.3856 , 19.1.3856",8/24/2023 12:39:00 PM,Verbindung ok
WRO,1146,1146_WRO_Jawor_4_E3L_WTouch,2021,10443477,197.67.10.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:44:43 AM,Verbindung ok
KRA,1602,1602_KRA_Krakow_3_E3S_WTouch,2021,10443033,197.77.146.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:29:05 AM,Verbindung ok
MIM,2047,2047_MIM_Stary Konik_1_E3S_WTouch,2023,10496246,197.91.218.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:29:06 AM,Verbindung ok
KAT,1625,1625_KAT_Rybnik_3_E64S_IS600e,2019,10394922,197.78.26.202,"19.01.3856 , 19.1.3856",8/24/2023 11:57:59 AM,Verbindung ok
LUB,1507,1507_LUB_Hrubieszow_4_E64L_IS600e,2017,10347707,197.74.250.203,"18.04.3839 , 18.4.3839",8/24/2023 12:39:00 PM,Verbindung ok
WAR,1524,1524_WAR_Augustow_2_E64L_IS600e,2018,10374515,197.75.106.201,"19.01.3856 , 19.1.3856",8/24/2023 12:39:00 PM,Verbindung ok
KAT,1696,1696_KAT_Tychy_2_E3L_WTouch,2021,10442069,197.79.234.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:44:43 AM,Verbindung ok
KAT,2064,2064_KAT_Zywiec_3_E3S_WTouch,2022,10467151,197.89.170.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.1.0",8/24/2023 8:29:07 AM,Verbindung ok
LUB,2162,2162_LUB_Lublin_4_E3L_WTouch,2022,10483959,197.90.250.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:44:43 AM,Verbindung ok
KAT,1459,1459_KAT_Myszkow_1_E3S_WTouch,2021,10442365,197.73.194.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:29:08 AM,Verbindung ok
WAR,1559,1559_WAR_Wegrow_5_E64S_IS600e,2017,NonSerial_0106,197.76.82.204,"18.04.3839 , 18.4.3839",,Keine Verbindung
KAT,1952,1952_KAT_Rybnik_3_E64S_IS600e,2018,10387984,197.84.130.202,"19.01.3856 , 19.1.3856",8/24/2023 11:58:01 AM,Verbindung ok
BYD,1842,1842_BYD_Bydgoszcz_4_E64L_IS600e,2018,10390830,197.84.186.203,"19.01.3856 , 19.1.3856",8/24/2023 12:39:00 PM,Verbindung ok
POZ,1967,1967_POZ_Trzcianka_2_E64L_IS600e,2020,10429994,197.87.10.201,"22.01.3879 , 22.1.3879",8/24/2023 12:39:00 PM,Verbindung ok
POZ,2055,2055_POZ_Lubon_2_E3L_WTouch,2023,10485934,197.90.194.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:44:44 AM,Verbindung ok
GDA,1271,1271_GDA_Rumia_3_E3S_WTouch,2021,10443035,197.69.146.201:8323/https://wiesheu-top.local,"20.4.0-653 , 19.2.17",8/24/2023 8:32:16 AM,Verbindung ok
KAT,1052,1052_KAT_Gliwice_4_E3L_WTouch,2021,10443473,197.65.34.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:44:45 AM,Verbindung ok
GDA,1627,1627_GDA_Gdansk_1_E64S_IS600e,2019,10395870,197.78.34.200,"19.01.3856 , 19.1.3856",8/24/2023 11:58:02 AM,Verbindung ok
SZC,1292,1292_SZC_Stargard _1_E3S_WTouch,2021,10441643,197.69.234.200:8323/https://wiesheu-top.local,"22.8.0-1572 , 22.3.1",8/24/2023 8:32:16 AM,Verbindung ok
WRO,1590,1590_WRO_Brzeg_2_E64L_IS600e,2016,10320840,197.77.58.201,"19.01.3856 , 19.1.3856",8/24/2023 12:39:00 PM,Verbindung ok
KRA,1424,1424_KRA_JarosLaw_3_E64S_IS600e,2015,10396747,197.72.226.202,"19.01.3856 , 19.1.3856",8/24/2023 11:58:02 AM,Verbindung ok
KAT,1584,1584_KAT_Ruda slaska_2_E64L_IS600e,2016,10336415,197.77.18.201,"19.01.3856 , 19.1.3856",8/24/2023 12:39:00 PM,Verbindung ok
KAT,1163,1163_KAT_Czeladz_3_E64S_IS600e,2016,10394555,197.67.114.202,"19.01.3856 , 19.1.3856",8/24/2023 11:58:03 AM,Verbindung ok
KAT,2165,2165_KAT_PawLowice_4_E3L_WTouch,2022,10477069,197.90.146.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:48:46 AM,Verbindung ok
WAR,1413,1413_WAR_Siemiatycze_4_E64L_IS600e,2017,10338583,197.72.146.203,"19.01.3856 , 19.1.3856",8/24/2023 12:39:00 PM,Verbindung ok
LOD,1811,1811_LOD_Lodz_4_E64L_IS600e,2017,10355940,197.82.98.203,"19.01.3856 , 19.1.3856",8/24/2023 12:39:51 PM,Verbindung ok
SZC,1072,1072_SZC_Kostrzyn_4_E64L_IS600e,2018,10371687,197.65.106.203,"19.01.3856 , 19.1.3856",8/24/2023 12:39:51 PM,Verbindung ok
WAR,1414,1414_WAR_MLawa_4_E64L_IS600e,2019,10413769,197.72.154.203,"18.04.3839 , 18.4.3839",8/24/2023 12:39:51 PM,Verbindung ok
KRA,1798,1798_KRA_Tarnow_2_E3L_WTouch,2023,10492809,197.89.210.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:48:46 AM,Verbindung ok
KAT,1926,1926_KAT_Gliwice_2_E64L_IS600e,2018,10390625,197.84.138.201,"19.01.3856 , 19.1.3856",8/24/2023 12:39:51 PM,Verbindung ok
GDA,1966,1966_GDA_Kolbudy_4_E64L_IS600e,2020,10424918,197.87.162.203,"19.01.3856 , 19.1.3856",8/24/2023 12:39:51 PM,Verbindung ok
LUB,1095,1095_LUB_Lublin_3_E64S_IS600e,2019,10396467,197.66.2.202,"18.04.3839 , 18.4.3839",8/24/2023 11:58:04 AM,Verbindung ok
LUB,1295,1295_LUB_Krasnik_1_E64S_IS600e,2019,10308383,197.70.2.200,"18.04.3839 , 18.4.3839",8/24/2023 11:58:05 AM,Verbindung ok
KRA,1853,1853_KRA_Krakow_1_E64S_IS600e,2018,10370798,197.84.2.200,"18.04.3839 , 18.4.3839",8/24/2023 11:58:06 AM,Verbindung ok
WRO,1029,1029_WRO_Legnica_3_E64S_IS600e,2019,10395468,197.64.146.202,"19.01.3856 , 19.1.3856",8/24/2023 11:58:07 AM,Verbindung ok
WRO,1068,1068_WRO_WrocLaw_3_E64S_IS600e,2015,10349520,197.65.98.202,"19.01.3856 , 19.1.3856",8/24/2023 11:58:41 AM,Verbindung ok
LUB,1464,1464_LUB_Lublin_2_E64L_IS600e,2017,NonSerial_0055,197.73.218.201,"18.04.3839 , 18.4.3839",,Keine Verbindung
WRO,1442,1442_WRO_OLawa_2_E64L_IS600e,2017,10362399,197.73.82.201,"19.01.3856 , 19.1.3856",8/24/2023 12:39:51 PM,Verbindung ok
WRO,1068,1068_WRO_WrocLaw_4_E64L_IS600e,2015,10349521,197.65.98.203,"19.01.3856 , 0.0.0",8/24/2023 12:39:53 PM,Verbindung ok
KAT,2097,2097_KAT_Sucha Beskidzka_3_E3S_WTouch,2021,NonSerial_0132,197.90.138.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",,Keine Verbindung
GDA,1258,1258_GDA_Gdansk _4_E3L_WTouch,2021,10443338,197.69.58.201:8323/https://wiesheu-bottom.local,"22.8.0-1572 , 22.3.1",8/24/2023 10:48:46 AM,Verbindung ok
BYD,1875,1875_BYD_Bydgoszcz_2_E64L_IS600e,2020,10430003,197.87.74.201,"19.01.3856 , 19.1.3856",8/24/2023 12:39:54 PM,Verbindung ok
KAT,1759,1759_KAT_Czestochowa_4_E64L_IS600e,2020,10426763,197.87.154.203,"19.01.3856 , 19.1.3856",8/24/2023 12:39:55 PM,Verbindung ok
WAR,1857,1857_WAR_Warszawa_4_E64L_IS600e,2018,10366821,197.83.162.203,"19.01.3856 , 19.1.3856",8/24/2023 12:40:16 PM,Verbindung ok
KAT,1531,1531_KAT_Gliwice_4_E64L_IS600e,2017,10348064,197.75.146.203,"19.01.3856 , 19.1.3856",8/24/2023 12:40:16 PM,Verbindung ok
KAT,1422,1422_KAT_Chorzow_3_E64S_IS600e,2019,10348008,197.72.210.202,"19.01.3856 , 19.1.3856",8/24/2023 11:58:41 AM,Verbindung ok
KAT,2067,2067_KAT_Opole_2_E3L_WTouch,2020,10433452,197.88.82.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:48:46 AM,Verbindung ok
WRO,1253,1253_WRO_Brzeg_4_E64L_IS600e,2017,10349942,197.69.42.203,"19.01.3856 , 19.1.3856",8/24/2023 12:40:16 PM,Verbindung ok
KAT,1692,1692_KAT_Tychy_4_E64L_IS600e,2015,10394572,197.79.218.203,"19.01.3856 , 19.1.3856",8/24/2023 12:40:16 PM,Verbindung ok
WRO,1871,1871_WRO_WrocLaw_1_E64S_IS600e,2018,10370106,197.84.10.200,"19.01.3856 , 19.1.3856",8/24/2023 11:58:41 AM,Verbindung ok
KAT,1841,1841_KAT_Katowice_2_E64L_IS600e,2017,10353387,197.82.234.201,"19.01.3856 , 19.1.3856",8/24/2023 12:40:16 PM,Verbindung ok
LUB,2026,2026_LUB_Opatow_1_E3S_WTouch,2020,10432457,197.88.90.200:8323/https://wiesheu-top.local,"21.2.0-811 , 21.1.0",8/24/2023 8:32:16 AM,Verbindung ok
POZ,1021,1021_POZ_Poznan_1_E3S_WTouch,2021,10444048,197.64.90.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:32:16 AM,Verbindung ok
GDA,2119,2119_GDA_Prabuty_4_E3S_WTouch,2023,10495560,197.91.130.201:8323/https://wiesheu-bottom.local,"22.8.0-1572 , 22.3.1",8/24/2023 10:48:46 AM,Verbindung ok
BYD,1842,1842_BYD_Bydgoszcz_3_E64S_IS600e,2018,10390831,197.84.186.202,"19.01.3856 , 19.1.3856",8/8/2023 11:13:23 AM,Keine Verbindung
WAR,1452,1452_WAR_Warszawa_1_E64S_IS600e,2019,10396096,197.73.146.200,"18.04.3839 , 18.4.3839",8/24/2023 11:58:41 AM,Verbindung ok
LOD,1969,1969_LOD_Lodz (Galeria)_5_E64S_IS600e,2019,NonSerial_0086,197.85.98.204,,,Keine Verbindung
KAT,1273,1273_KAT_Chorzow_4_E3L_WTouch,2023,10418534,197.69.162.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:48:46 AM,Verbindung ok
KAT,1759,1759_KAT_Czestochowa_2_E64L_IS600e,2020,10426761,197.87.154.201,"19.01.3856 , 19.1.3856",8/24/2023 12:40:16 PM,Verbindung ok
WAR,1509,1509_WAR_Przasnysz_4_E64L_IS600e,2016,10341276,197.75.10.203,"19.01.3856 , 19.1.3856",8/24/2023 12:40:16 PM,Verbindung ok
WRO,1673,1673_WRO_Nowa Sol_1_E64S_IS600e,2018,10374500,197.79.90.200,"19.01.3856 , 19.1.3856",8/24/2023 11:58:41 AM,Verbindung ok
WRO,1151,1151_WRO_Rawicz_2_E64L_IS600e,2017,10349835,197.67.34.201,"19.01.3856 , 19.1.3856",8/24/2023 12:40:16 PM,Verbindung ok
KAT,1551,1551_KAT_Czestochowa_2_E64L_IS600e,2017,10350068,197.76.42.201,"19.01.3856 , 19.1.3856",8/24/2023 12:40:16 PM,Verbindung ok
WRO,1673,1673_WRO_Nowa Sol_3_E64S_IS600e,2018,10374476,197.79.90.202,"19.01.3856 , 19.1.3856",8/24/2023 11:58:41 AM,Verbindung ok
KAT,1872,1872_KAT_Olkusz_1_E64S_IS600e,2017,10363596,197.83.178.200,"18.04.3839 , 18.4.3839",8/24/2023 11:58:41 AM,Verbindung ok
WRO,1845,1845_WRO_Legnica_3_E64S_IS600e,2017,10355898,197.82.250.202,"19.01.3856 , 19.1.3856",8/24/2023 11:58:41 AM,Verbindung ok
POZ,1018,1018_POZ_Krotoszyn_2_E3L_WTouch,2021,10443907,197.64.66.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:48:46 AM,Verbindung ok
WAR,1089,1089_WAR_WoLomin_2_E3L_WTouch,2021,10441566,197.65.218.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:48:46 AM,Verbindung ok
SZC,1994,1994_SZC_KoLobrzeg/Budzistowo_1_E3S_WTouch,2023,10488360,197.88.34.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:32:16 AM,Verbindung ok
KAT,1897,1897_KAT_Radlin_1_E64S_IS600e,2018,10381858,197.84.74.200,"19.01.3856 , 19.1.3856",8/24/2023 11:59:28 AM,Verbindung ok
KAT,1250,1250_KAT_Zawiercie_2_E64L_IS600e,2019,10308089,197.69.26.201,"19.01.3856 , 19.1.3856",8/24/2023 12:40:16 PM,Verbindung ok
BYD,1210,1210_BYD_Grudziadz_4_E64L_IS600e,2019,10372163,197.68.98.203,"19.01.3856 , 19.1.3856",8/24/2023 12:41:21 PM,Verbindung ok
KAT,1123,1123_KAT_Dabrowa Gornicza_2_E64L_IS600e,2017,10347505,197.66.154.201,"19.01.3856 , 19.1.3856",8/24/2023 12:41:21 PM,Verbindung ok
WAR,2016,2016_WAR_PLock_4_E64L_IS600e,2020,10423676,197.87.106.203,"19.01.3856 , 19.1.3856",8/24/2023 12:41:21 PM,Verbindung ok
WAR,1527,1527_WAR_Warszawa_2_E3L_WTouch,2021,10441264,197.75.130.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:48:46 AM,Verbindung ok
LOD,1227,1227_LOD_Kalisz_2_E64L_IS600e,2019,10395915,197.68.170.201,"18.03.3813 , 18.3.3813",8/24/2023 12:41:21 PM,Verbindung ok
KAT,2226,2226_KAT_Gogolin_2_E3L_WTouch,2023,10496766,197.91.202.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:48:46 AM,Verbindung ok
BYD,1471,1471_BYD_Czersk_1_E3S_WTouch,2021,10442388,197.74.10.200:8323/https://wiesheu-top.local,"22.8.0-1572 , 22.3.1",8/24/2023 8:32:17 AM,Verbindung ok
WRO,1516,1516_WRO_WrocLaw _3_E3S_WTouch,2021,10443479,197.75.50.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:32:17 AM,Verbindung ok
WAR,1859,1859_WAR_Kozienice_4_E64L_IS600e,2018,10368040,197.83.170.203,"19.01.3856 , 19.1.3856",8/24/2023 12:41:21 PM,Verbindung ok
KRA,1047,1047_KRA_Krakow_2_E3L_WTouch,2021,10442393,197.65.10.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:52:16 AM,Verbindung ok
GDA,1788,1788_GDA_Starogard Gdanski_4_E64L_IS600e,2016,10341566,197.82.18.203,"19.01.3856 , 19.1.3856",8/24/2023 12:41:21 PM,Verbindung ok
KAT,1667,1667_KAT_MikoLow_2_E64L_IS600e,2019,10395201,197.79.42.201,"19.01.3856 , 19.1.3856",8/24/2023 12:41:21 PM,Verbindung ok
KAT,1052,1052_KAT_Gliwice_2_E3L_WTouch,2021,10443748,197.65.34.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:52:16 AM,Verbindung ok
POZ,1754,1754_POZ_Poznan_1_E3S_WTouch,2021,10443914,197.81.90.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:32:18 AM,Verbindung ok
GDA,1701,1701_GDA_Olsztyn_3_E64S_IS600e,2018,10391086,197.84.202.202,"19.01.3856 , 19.1.3856",8/24/2023 11:59:28 AM,Verbindung ok
LUB,1846,1846_LUB_Ostrowiec swietokrzyski_4_E64L_IS600e,2018,10392220,197.85.154.203,"19.01.3856 , 19.1.3856",8/24/2023 12:41:22 PM,Verbindung ok
GDA,1182,1182_GDA_Gdansk _4_E64L_IS600e,2019,10395733,197.67.210.203,"19.01.3856 , 19.1.3856",8/24/2023 12:41:23 PM,Verbindung ok
LUB,1819,1819_LUB_Lublin_3_E64S_IS600e,2017,10361779,197.83.122.202,"19.01.3856 , 19.1.3856",8/24/2023 11:59:28 AM,Verbindung ok
GDA,1182,1182_GDA_Gdansk _1_E64S_IS600e,2018,10374481,197.67.210.200,"19.01.3856 , 19.1.3856",8/24/2023 11:59:28 AM,Verbindung ok
TAR,2043,2043_TAR_Krakow_4_E3S_WTouch,2023,10474428,197.90.210.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 10:52:16 AM,Verbindung ok
WRO,1856,1856_WRO_Kudowa Zdroj_1_E64S_IS600e,2018,10380661,197.84.58.200,"19.01.3856 , 19.1.3856",8/24/2023 11:59:28 AM,Verbindung ok
KAT,1149,1149_KAT_Sosnowiec_4_E64L_IS600e,2017,10300848,197.67.26.203,"19.01.3856 , 19.1.3856",8/24/2023 12:41:24 PM,Verbindung ok
LUB,1332,1332_LUB_Lublin_1_E3S_WTouch,2021,10439048,197.70.218.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:32:19 AM,Verbindung ok
KAT,1542,1542_KAT_Olesno_4_E64L_IS600e,2019,10372185,197.75.234.203,"19.01.3856 , 19.1.3856",8/24/2023 12:42:22 PM,Verbindung ok
WAR,2042,2042_WAR_JozefosLaw_2_E64L_IS600e,2020,10429908,197.87.178.201,"19.01.3856 , 19.1.3856",8/24/2023 12:42:22 PM,Verbindung ok
POZ,2050,2050_POZ_Rogozno_2_E3L_WTouch,2021,10436584,197.88.194.200:8323/https://wiesheu-bottom.local,"23.2.0-1652 , 22.3.1",8/24/2023 10:52:16 AM,Verbindung ok
LOD,1409,1409_LOD_Ostrow Wlkp._3_E3S_WTouch,2021,10439403,197.72.122.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:35:03 AM,Verbindung ok
GDA,1266,1266_GDA_Reda_3_E3S_WTouch,2021,10443030,197.69.114.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 19.2.17",8/24/2023 8:35:03 AM,Verbindung ok
KAT,1410,1410_KAT_Pszczyna_3_E64S_IS600e,2017,10349736,197.72.130.202,"19.01.3856 , 19.1.3856",8/24/2023 11:59:28 AM,Verbindung ok
POZ,1827,1827_POZ_Poznan_3_E64S_IS600e,2016,10340041,197.82.178.202,"22.01.3879 , 22.1.3879",8/24/2023 11:59:28 AM,Verbindung ok
KAT,2057,2057_KAT_Jedrzejow_1_E3S_WTouch,2021,10436552,197.87.242.200:8323/https://wiesheu-top.local,"21.6.0-1062 , 21.3.1",8/24/2023 8:35:03 AM,Verbindung ok
KRA,1849,1849_KRA_Libertow/Krakow_1_E64S_IS600e,2018,10377818,197.84.18.200,"18.04.3839 , 18.4.3839",8/24/2023 11:59:28 AM,Verbindung ok
LUB,1846,1846_LUB_Ostrowiec swietokrzyski_1_E64S_IS600e,2018,10392221,197.85.154.200,"19.01.3856 , 19.1.3856",8/24/2023 11:59:28 AM,Verbindung ok
WAR,1524,1524_WAR_Augustow_4_E64L_IS600e,2018,10388179,197.75.106.203,"19.01.3856 , 19.1.3856",8/14/2023 5:51:40 AM,Keine Verbindung
LOD,1384,1384_LOD_Aleksandrow L._1_E3S_WTouch,2021,10450564,197.71.242.200:8323/https://wiesheu-top.local,"21.2.0-811 , 21.1.0",8/24/2023 8:35:03 AM,Verbindung ok
WRO,1032,1032_WRO_Zagan_1_E64S_IS600e,2018,10372739,197.64.162.200,"19.01.3856 , 19.1.3856",8/24/2023 11:59:28 AM,Verbindung ok
KAT,1898,1898_KAT_WisLa_4_E64L_IS600e,2017,10363750,197.83.218.203,"19.01.3856 , 19.1.3856",8/24/2023 12:42:23 PM,Verbindung ok
